"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","answer","clipid","questiontype","questionid","questiontext","answer1","answer2","answer3","answer4","correctanswer","img","id"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testFirefox","PROLIFIC","08-Jul-2026 16:25:19","14721","""{\""answer\"":\""So he can enjoy listening to JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1263}""","8","motivation","29","Why does Nathan want to stay sober?","So he can enjoy listening to JJ","So he does not give the bar more business","So he can drive JJ home","So he can keep his focus","So he can keep his focus","nathan&jj-bar.png","2239733"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testURL","PROLIFIC","09-Jul-2026 09:15:29","14721","""{\""answer\"":\""So he can keep his focus\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":567}""","8","motivation","29","Why does Nathan want to stay sober?","So he can enjoy listening to JJ","So he does not give the bar more business","So he can drive JJ home","So he can keep his focus","So he can keep his focus","nathan&jj-bar.png","2242551"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1","PROLIFIC","09-Jul-2026 09:05:51","14721","""{\""answer\"":\""til 2 Club\"",\""RT\"":834,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242462"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1234","PROLIFIC","09-Jul-2026 09:00:28","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":567,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242367"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","62c5f85ccf34c8d9c0650f6e","PROLIFIC","09-Jul-2026 21:36:45","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2571,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246581"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","65465c5bc5a014ec683d55cf","PROLIFIC","22-Jul-2026 22:35:58","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4358,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253363"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","661c09a749790db73f8faba5","PROLIFIC","09-Jul-2026 20:39:11","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6699,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245472"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66315563a848526fcfa7555b","PROLIFIC","09-Jul-2026 20:13:16","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6150,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244838"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","665795d82a087799023aaf0e","PROLIFIC","22-Jul-2026 21:42:45","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6160,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253015"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66da162f5538535e93490441","PROLIFIC","08-Jul-2026 22:39:46","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4217,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241924"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","676956116c1a3416bf7b2afe","PROLIFIC","09-Jul-2026 21:10:09","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4567,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246073"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","695ea002344d7ca1605c747a","PROLIFIC","09-Jul-2026 21:44:56","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3312,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246928"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6965bd850ce22095dd7a84ca","PROLIFIC","09-Jul-2026 21:49:09","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4181,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2247087"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6978d830c5d415696508430d","PROLIFIC","08-Jul-2026 21:04:35","14721","""{\""answer\"":\""P.B.S. Pub & Company\"",\""RT\"":4551,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241132"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","697a495862ac67423e8418b8","PROLIFIC","23-Jul-2026 00:46:12","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3888,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253838"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6980dfb784202dcf9736910f","PROLIFIC","22-Jul-2026 23:46:36","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3200,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253743"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69864a705614c15728117b35","PROLIFIC","22-Jul-2026 21:00:17","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4726,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2252667"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6987875a0a8fa6ed9ef00726","PROLIFIC","09-Jul-2026 20:18:42","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3283,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244964"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699b610e2ba4bade6f39121b","PROLIFIC","08-Jul-2026 20:21:29","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":5334,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240721"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699cebf39bc275a312ffd51c","PROLIFIC","09-Jul-2026 21:42:44","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3872,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246833"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699d45af20adaa6e1e89aa5a","PROLIFIC","22-Jul-2026 21:29:08","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2725,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2252952"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699e3cc79b0d3d96b469ca49","PROLIFIC","08-Jul-2026 21:28:14","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3734,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241291"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a0734d1d433d3694c8438f","PROLIFIC","09-Jul-2026 19:34:40","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3828,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244205"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a6eb2bc679065ed1cecc51","PROLIFIC","09-Jul-2026 19:43:54","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3565,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244394"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a8cff018bead25e4a5d848","PROLIFIC","08-Jul-2026 23:45:37","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2616,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242304"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69b19e44edf4d70aee145c16","PROLIFIC","22-Jul-2026 20:05:43","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4015,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2252350"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69b3193cce0978ad6db9fe7c","PROLIFIC","22-Jul-2026 23:06:45","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6881,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253522"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69b5c6bdbcf55371066f5e73","PROLIFIC","08-Jul-2026 19:53:21","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2577,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240499"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69ba37faee13f176e7635323","PROLIFIC","09-Jul-2026 18:44:01","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":7154,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243128"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69bdf2afe629d42bfc47997f","PROLIFIC","09-Jul-2026 20:42:34","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":5457,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245567"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69c093d33989aa791c4e8b2d","PROLIFIC","09-Jul-2026 18:31:24","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242937"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69c1256faa88d6296c98d745","PROLIFIC","09-Jul-2026 21:07:17","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":5048,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246010"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69c2f0033339865c279814ca","PROLIFIC","09-Jul-2026 21:39:57","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4204,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246707"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69c6ec3a92185003cf70ded5","PROLIFIC","09-Jul-2026 21:27:36","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2374,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246518"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69cc1fac2b52b1c4dd21cc7d","PROLIFIC","09-Jul-2026 20:42:35","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4083,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245630"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69cec122e3cb56c2e7000c6b","PROLIFIC","09-Jul-2026 18:57:55","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3119,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243318"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69d2a8765e19038ab2fc0f56","PROLIFIC","08-Jul-2026 21:55:43","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3786,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241607"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69d5632f4815bcc4cb7242bf","PROLIFIC","09-Jul-2026 19:28:06","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4645,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244047"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69d5c4d748bcaf8026c80573","PROLIFIC","22-Jul-2026 21:02:51","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":9835,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2252730"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69daf476f6bc0d990581aca6","PROLIFIC","08-Jul-2026 18:57:37","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3120,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2239866"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69dbf4749918745fc7d8e820","PROLIFIC","08-Jul-2026 20:50:42","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3463,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240974"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69dc76f0a77a620367d666ec","PROLIFIC","09-Jul-2026 20:18:40","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2450,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244901"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69dfe696c433039b7add8013","PROLIFIC","09-Jul-2026 22:31:51","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2523,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2247435"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e599577d00fb31c54fb004","PROLIFIC","22-Jul-2026 21:55:55","14721","""{\""answer\"":\""P.B.S. Pub & Company\"",\""RT\"":2394,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253110"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e816058da70eddb5dbc3e1","PROLIFIC","08-Jul-2026 19:46:21","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3583,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240436"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e957ad6c65e153a1c65ae2","PROLIFIC","08-Jul-2026 23:11:16","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4578,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242146"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69ed15278090fe4438301d5c","PROLIFIC","09-Jul-2026 20:36:47","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3380,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245409"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69efe0b03221edd72686c185","PROLIFIC","08-Jul-2026 22:20:48","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2606,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241798"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f0438cc141b27ed949788e","PROLIFIC","08-Jul-2026 22:59:04","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4355,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242051"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f3d4f3fb7630947c56f1eb","PROLIFIC","08-Jul-2026 20:33:09","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":3255,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240816"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f6484996726366cacd162c","PROLIFIC","08-Jul-2026 23:27:32","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":1931,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2242241"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f674db81cb46678aae6391","PROLIFIC","09-Jul-2026 19:01:42","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":1812,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243381"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f7b962446b32b08d58a1df","PROLIFIC","09-Jul-2026 19:46:00","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4692,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2244457"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f86a04fe802de5002bb70b","PROLIFIC","09-Jul-2026 21:40:14","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2434,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246770"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f8db35f08d6c337883fcb4","PROLIFIC","09-Jul-2026 20:56:35","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4519,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245820"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69fb3314a5e95601464d1fea","PROLIFIC","09-Jul-2026 20:25:04","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4205,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2245219"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69fb86296fb6f0919bf31075","PROLIFIC","09-Jul-2026 19:04:08","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4532,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243539"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69fcc8642de981c893eb6958","PROLIFIC","09-Jul-2026 19:02:50","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6840,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243444"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69fce9e45d612732dd1ae4e2","PROLIFIC","09-Jul-2026 18:47:57","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":7088,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243191"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69fd3605435216c2d93bc72f","PROLIFIC","22-Jul-2026 18:35:12","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2468,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2251530"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a00b0ca46e3f2822d0349b6","PROLIFIC","08-Jul-2026 21:02:52","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4510,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2241069"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a00b4c7593a89490830c18c","PROLIFIC","22-Jul-2026 23:39:49","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4858,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2253680"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a00dbcc626a780a8e5c07a4","PROLIFIC","09-Jul-2026 19:16:37","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2243888"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a012d3c523e7311f4e55f61","PROLIFIC","09-Jul-2026 21:15:27","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":2922,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246200"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a01e843af8198a220b44a18","PROLIFIC","09-Jul-2026 21:39:52","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":5116,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2246644"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a021dc98c730b8d3ce0deca","PROLIFIC","08-Jul-2026 19:15:51","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":6202,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240087"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a023ad806e8158958e73b75","PROLIFIC","08-Jul-2026 19:37:34","14721","""{\""answer\"":\""Magnolia & Willow\"",\""RT\"":4303,\""timeout\"":0}""","1","control","3","What is the name of Emily's business?","P.B.S. Pub & Company","Sport Bar","til 2 Club","Magnolia & Willow","Magnolia & Willow","emily.png","2240246"
